session_id,device_name,device_slug,run_id,status,execution_backend,dry_run,requested_method,resolved_method,family,instance_name,source_path,problem_size,hardware_family,hardware_size,num_variables,num_reads_returned,num_reads_analysed,best_feasible_objective,objective_gap,sqa_gap,mean_sqa_energy_gap,optimum_probability,sqa_optimum_rate,feasible_reads,feasible_read_fraction,sqa_fea,known_optimum_objective,known_optimum_source,known_optimum_hit,known_optimum_reads,known_optimum_read_fraction,mean_chain_break_fraction,broken_read_rate,sample_metrics_csv_relative,run_metrics_csv_relative
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pb2__projected_full__run_001,success,dwave_qpu,False,projected_full,projected_full,mdkp,pb2,/home/bannach/tmp/dwave/data/mdkp_instances/pb2.dat,34,zephyr,,34,2500,2500,-2941.0,0.07689893283113622,0.07689893283113622,0.21059728906558786,0.0,0.0,27,0.0108,0.0108,-3186.0,cplex_cache,False,0,0.0,0.6907294117647059,1.0,runs/mdkp/pb2/projected_full/run_001/sample_metrics.csv,runs/mdkp/pb2/projected_full/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pb2__unbalanced__run_001,success,dwave_qpu,False,unbalanced,unbalanced,mdkp,pb2,/home/bannach/tmp/dwave/data/mdkp_instances/pb2.dat,34,zephyr,,34,2500,2500,,,,,0.0,0.0,0,0.0,0.0,-3186.0,cplex_cache,,0,0.0,0.7291176470588235,1.0,runs/mdkp/pb2/unbalanced/run_001/sample_metrics.csv,runs/mdkp/pb2/unbalanced/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pb4__projected_topology__run_001,success,dwave_qpu,False,projected_topology,projected_zephyr,mdkp,pb4,/home/bannach/tmp/dwave/data/mdkp_instances/pb4.dat,29,zephyr,,29,2500,2500,,,,,0.0,0.0,0,0.0,0.0,-95168.0,cplex_cache,,0,0.0,0.0,0.0,runs/mdkp/pb4/projected_zephyr/run_001/sample_metrics.csv,runs/mdkp/pb4/projected_zephyr/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pb4__projected_full__run_001,success,dwave_qpu,False,projected_full,projected_full,mdkp,pb4,/home/bannach/tmp/dwave/data/mdkp_instances/pb4.dat,29,zephyr,,29,2500,2500,,,,,0.0,0.0,0,0.0,0.0,-95168.0,cplex_cache,,0,0.0,0.6342068965517241,1.0,runs/mdkp/pb4/projected_full/run_001/sample_metrics.csv,runs/mdkp/pb4/projected_full/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pb4__unbalanced__run_001,success,dwave_qpu,False,unbalanced,unbalanced,mdkp,pb4,/home/bannach/tmp/dwave/data/mdkp_instances/pb4.dat,29,zephyr,,29,2500,2500,,,,,0.0,0.0,0,0.0,0.0,-95168.0,cplex_cache,,0,0.0,0.5690620689655173,1.0,runs/mdkp/pb4/unbalanced/run_001/sample_metrics.csv,runs/mdkp/pb4/unbalanced/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pb5__projected_topology__run_001,success,dwave_qpu,False,projected_topology,projected_zephyr,mdkp,pb5,/home/bannach/tmp/dwave/data/mdkp_instances/pb5.dat,20,zephyr,,20,2500,2500,-1857.0,0.13183730715287517,0.13183730715287517,0.14399251986909772,0.0,0.0,2,0.0008,0.0008,-2139.0,cplex_cache,False,0,0.0,0.0,0.0,runs/mdkp/pb5/projected_zephyr/run_001/sample_metrics.csv,runs/mdkp/pb5/projected_zephyr/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pb5__projected_full__run_001,success,dwave_qpu,False,projected_full,projected_full,mdkp,pb5,/home/bannach/tmp/dwave/data/mdkp_instances/pb5.dat,20,zephyr,,20,2500,2500,-2085.0,0.025245441795231416,0.025245441795231416,0.19574740706110508,0.0,0.0,216,0.0864,0.0864,-2139.0,cplex_cache,False,0,0.0,0.19776,0.9888,runs/mdkp/pb5/projected_full/run_001/sample_metrics.csv,runs/mdkp/pb5/projected_full/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pb5__unbalanced__run_001,success,dwave_qpu,False,unbalanced,unbalanced,mdkp,pb5,/home/bannach/tmp/dwave/data/mdkp_instances/pb5.dat,20,zephyr,,20,2500,2500,-1854.0,0.1332398316970547,0.1332398316970547,0.1566152407667134,0.0,0.0,2,0.0008,0.0008,-2139.0,cplex_cache,False,0,0.0,0.25795999999999997,0.9988,runs/mdkp/pb5/unbalanced/run_001/sample_metrics.csv,runs/mdkp/pb5/unbalanced/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet2__projected_topology__run_001,success,dwave_qpu,False,projected_topology,projected_zephyr,mdkp,pet2,/home/bannach/tmp/dwave/data/mdkp_instances/pet2.dat,10,zephyr,,10,2500,2500,-87061.0,0.0,0.0,0.18652641734755523,0.004,0.004,1179,0.4716,0.4716,-87061.0,cplex_cache,True,10,0.004,0.0,0.0,runs/mdkp/pet2/projected_zephyr/run_001/sample_metrics.csv,runs/mdkp/pet2/projected_zephyr/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet2__projected_full__run_001,success,dwave_qpu,False,projected_full,projected_full,mdkp,pet2,/home/bannach/tmp/dwave/data/mdkp_instances/pet2.dat,10,zephyr,,10,2500,2500,-87061.0,0.0,0.0,0.2777640968540451,0.004,0.004,1657,0.6628,0.6628,-87061.0,cplex_cache,True,10,0.004,0.04828,0.3888,runs/mdkp/pet2/projected_full/run_001/sample_metrics.csv,runs/mdkp/pet2/projected_full/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet2__unbalanced__run_001,success,dwave_qpu,False,unbalanced,unbalanced,mdkp,pet2,/home/bannach/tmp/dwave/data/mdkp_instances/pet2.dat,10,zephyr,,10,2500,2500,-87061.0,0.0,0.0,0.2705473369820194,0.0004,0.0004,1783,0.7132,0.7132,-87061.0,cplex_cache,True,1,0.0004,0.16104000000000002,0.8444,runs/mdkp/pet2/unbalanced/run_001/sample_metrics.csv,runs/mdkp/pet2/unbalanced/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet3__projected_topology__run_001,success,dwave_qpu,False,projected_topology,projected_zephyr,mdkp,pet3,/home/bannach/tmp/dwave/data/mdkp_instances/pet3.dat,15,zephyr,,15,2500,2500,-4015.0,0.0,0.0,0.17763914168023756,0.0004,0.0004,1352,0.5408,0.5408,-4015.0,cplex_cache,True,1,0.0004,0.0,0.0,runs/mdkp/pet3/projected_zephyr/run_001/sample_metrics.csv,runs/mdkp/pet3/projected_zephyr/run_001/run_metrics.csv
20260426T091720605886Z,Advantage2_system1;graph_id=018cd24a7c,Advantage2_system1_graph_id_018cd24a7c,20260426T091720605886Z__Advantage2_system1_graph_id_018cd24a7c__mdkp__pet3__projected_full__run_001,success,dwave_qpu,False,projected_full,projected_full,mdkp,pet3,/home/bannach/tmp/dwave/data/mdkp_instances/pet3.dat,15,zephyr,,15,2500,2500,-4005.0,0.0024906600249066002,0.0024906600249066002,0.25804308342283766,0.0,0.0,1745,0.698,0.698,-4015.0,cplex_cache,False,0,0.0,0.1514933333333333,0.9212,runs/mdkp/pet3/projected_full/run_001/sample_metrics.csv,runs/mdkp/pet3/projected_full/run_001/run_metrics.csv
