session_id,device_name,device_slug,hardware_family,hardware_size,family,size,instance_name,instance_index,method,requested_method,resolved_method,num_runs,num_variables,true_optimum_objective,known_optimum_objective,known_optimum_source,sqa_gap,objective_gap,mean_sqa_energy_gap,optimum_probability,sqa_optimum_rate,sqa_fea,feasible_read_fraction,best_feasible_objective,num_feasible_reads,mean_chain_break_fraction,broken_read_rate,physical_qubits,mean_chain_length,max_chain_length,effective_chain_strength,embedded_chain_to_problem_ratio,wall_clock_duration_seconds
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mdkp,35,hp2,,projected_full,projected_full,projected_full,1,35,-3186.0,-3186.0,cplex_cache,0.08725674827369742,0.08725674827369742,0.29361093673711375,0.0,0.0,0.0252,0.0252,-2908.0,63.0,0.8476799999999999,1.0,173.0,4.942857142857143,7.0,,,17.933819890022278
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mdkp,35,hp2,,projected_topology,projected_topology,projected_pegasus,1,35,-3186.0,-3186.0,cplex_cache,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,1.0,1.0,,,5.91905715316534
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mdkp,35,hp2,,unbalanced,unbalanced,unbalanced,1,35,-3186.0,-3186.0,cplex_cache,0.18330194601381042,0.18330194601381042,0.3046453232893911,0.0,0.0,0.002,0.002,-2602.0,5.0,0.8901028571428573,1.0,165.0,4.714285714285714,6.0,,,4.691670268774033
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mdkp,39,pet6,,projected_full,projected_full,projected_full,1,39,-10618.0,-10618.0,cplex_cache,0.05283480881521944,0.05283480881521944,0.2724504471711768,0.0,0.0,0.4028,0.4028,-10057.0,1007.0,0.8678564102564101,1.0,211.0,5.410256410256411,7.0,,,32.67890311777592
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mdkp,39,pet6,,projected_topology,projected_topology,projected_pegasus,1,39,-10618.0,-10618.0,cplex_cache,0.05970992653983801,0.05970992653983801,0.2085530022840082,0.0,0.0,0.1876,0.1876,-9984.0,469.0,0.0,0.0,39.0,1.0,1.0,,,7.510315030813217
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mdkp,39,pet6,,unbalanced,unbalanced,unbalanced,1,39,-10618.0,-10618.0,cplex_cache,0.04991523827462799,0.04991523827462799,0.24719893242256638,0.0,0.0,0.1936,0.1936,-10088.0,484.0,0.9241230769230769,1.0,204.0,5.230769230769231,8.0,,,5.091268412768841
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mdkp,50,pet7,,projected_full,projected_full,projected_full,1,50,-16537.0,-16537.0,cplex_cache,0.06567091975569934,0.06567091975569934,0.31006025989339925,0.0,0.0,0.3584,0.3584,-15451.0,896.0,0.9335119999999999,1.0,333.0,6.66,8.0,,,58.96747215092182
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mdkp,50,pet7,,projected_topology,projected_topology,projected_pegasus,1,50,-16537.0,-16537.0,cplex_cache,0.05490717784362339,0.05490717784362339,0.20062076396991543,0.0,0.0,0.122,0.122,-15629.0,305.0,0.0,0.0,50.0,1.0,1.0,,,10.913177587091923
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mdkp,50,pet7,,unbalanced,unbalanced,unbalanced,1,50,-16537.0,-16537.0,cplex_cache,0.06948055874705207,0.06948055874705207,0.27228539793983153,0.0,0.0,0.1368,0.1368,-15388.0,342.0,0.9491440000000001,1.0,301.0,6.02,9.0,,,7.522807776927948
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,8,1tc.8,,projected_full,projected_full,projected_full,1,8,-4.0,-4.0,cplex_cache,0.0,0.0,0.0,0.0216,0.0216,0.0216,0.0216,-4.0,54.0,0.01685,0.1272,12.0,1.5,2.0,,,1.9991859793663025
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,8,1tc.8,,projected_topology,projected_topology,projected_pegasus,1,8,-4.0,-4.0,cplex_cache,0.0,0.0,0.0,0.0232,0.0232,0.0232,0.0232,-4.0,58.0,0.0,0.0,8.0,1.0,1.0,,,2.091982275247574
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,8,1tc.8,,unbalanced,unbalanced,unbalanced,1,8,-4.0,-4.0,cplex_cache,0.0,0.0,0.0,0.0148,0.0148,0.0148,0.0148,-4.0,37.0,0.0,0.0,8.0,1.0,1.0,,,1.61234350502491
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,16,1tc.16,,projected_full,projected_full,projected_full,1,16,-8.0,-8.0,cplex_cache,0.0,0.0,0.04386574074074074,0.2968,0.2968,0.432,0.432,-8.0,1080.0,0.00715,0.1084,38.0,2.375,3.0,,,14.60468489676714
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,16,1tc.16,,projected_topology,projected_topology,projected_pegasus,1,16,-8.0,-8.0,cplex_cache,0.0,0.0,0.1799212598425197,0.0232,0.0232,0.254,0.254,-8.0,635.0,0.0,0.0,16.0,1.0,1.0,,,3.5856028646230698
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,16,1tc.16,,unbalanced,unbalanced,unbalanced,1,16,-8.0,-8.0,cplex_cache,0.0,0.0,0.05610236220472441,0.4728,0.4728,0.762,0.762,-8.0,1905.0,0.001075,0.0172,17.0,1.0625,2.0,,,1.6823095753788948
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,32,1tc.32,,projected_full,projected_full,projected_full,1,32,-12.0,-12.0,cplex_cache,0.0,0.0,0.16548295454545456,0.024,0.024,0.2816,0.2816,-12.0,704.0,0.0233625,0.5264,145.0,4.53125,7.0,,,226.2067280933261
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,32,1tc.32,,projected_topology,projected_topology,projected_pegasus,1,32,-12.0,-12.0,cplex_cache,0.08333333333333333,0.08333333333333333,0.21977401129943502,0.0,0.0,0.708,0.708,-11.0,1770.0,0.0,0.0,32.0,1.0,1.0,,,17.343877755105495
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,32,1tc.32,,unbalanced,unbalanced,unbalanced,1,32,-12.0,-12.0,cplex_cache,0.0,0.0,0.2681190374483839,0.0008,0.0008,0.9364,0.9364,-12.0,2341.0,0.000325,0.0104,38.0,1.1875,2.0,,,1.790043018758297
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,64,1et.64,,projected_full,projected_full,projected_full,1,64,-18.0,-18.0,cplex_cache,0.05555555555555555,0.05555555555555555,0.2959183673469387,0.0,0.0,0.0784,0.0784,-17.0,196.0,0.04065625,0.9448,574.0,8.96875,13.0,,,3049.1558627337217
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,64,1et.64,,projected_topology,projected_topology,projected_pegasus,1,64,-18.0,-18.0,cplex_cache,0.2777777777777778,0.2777777777777778,0.595189701897019,0.0,0.0,0.1312,0.1312,-13.0,328.0,0.0,0.0,64.0,1.0,1.0,,,391.6898999288678
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,64,1et.64,,unbalanced,unbalanced,unbalanced,1,64,-18.0,-18.0,cplex_cache,0.3333333333333333,0.3333333333333333,0.6201814058956915,0.0,0.0,0.392,0.392,-12.0,980.0,0.0379,0.9308,125.0,1.953125,3.0,,,2.7462125197052956
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,64,1tc.64,,projected_full,projected_full,projected_full,1,64,-20.0,-20.0,cplex_cache,0.05,0.05,0.28953068592057757,0.0,0.0,0.1108,0.1108,-19.0,277.0,0.046225,0.9588,611.0,9.546875,14.0,,,2066.3730354234576
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,64,1tc.64,,projected_topology,projected_topology,projected_pegasus,1,64,-20.0,-20.0,cplex_cache,0.15,0.15,0.4403881700554529,0.0,0.0,0.2164,0.2164,-17.0,541.0,0.0,0.0,64.0,1.0,1.0,,,247.833364918828
20260426T091720605886Z,Advantage_system4.1;graph_id=01d07086e1,Advantage_system4.1_graph_id_01d07086e1,pegasus,16,mis,64,1tc.64,,unbalanced,unbalanced,unbalanced,1,64,-20.0,-20.0,cplex_cache,0.2,0.2,0.5557883522727273,0.0,0.0,0.5632,0.5632,-16.0,1408.0,0.0180875,0.7388,96.0,1.5,3.0,,,2.2786828130483627
